ExecutionTime,DeliveryStart,Weighted Average Price,Time_index,Timeseries_ID,Day-Ahead Price,year,quarter,month,dayofweek,GenerationActualsGermany,ReneweableActualsGermany,GenerationForecast,LoadActual,LoadForecast,ReneweableForecast,Pre-prices
2021-01-01 14:00:00,2021-01-01 17:00:00,61.74088526211671,0,1,60.61,2021,1,1,4,38866.0,3652,55429,47531,44489,5270,62.71372090917574
2021-01-01 14:05:00,2021-01-01 17:00:00,61.73177835051545,1,1,60.61,2021,1,1,4,38866.0,3652,55429,47531,44489,5270,62.71372090917574
2021-01-01 14:10:00,2021-01-01 17:00:00,61.78658536585366,2,1,60.61,2021,1,1,4,38866.0,3652,55429,47531,44489,5270,62.71372090917574
2021-01-01 14:15:00,2021-01-01 17:00:00,62.64253246753246,3,1,60.61,2021,1,1,4,39072.0,3282,55429,47497,44629,4979,62.71372090917574
2021-01-01 14:20:00,2021-01-01 17:00:00,64.1414474599861,4,1,60.61,2021,1,1,4,39072.0,3282,55429,47497,44629,4979,62.71372090917574
2021-01-01 14:25:00,2021-01-01 17:00:00,64.23909654905002,5,1,60.61,2021,1,1,4,39072.0,3282,55429,47497,44629,4979,62.71372090917574
2021-01-01 14:30:00,2021-01-01 17:00:00,63.034272930648775,6,1,60.61,2021,1,1,4,39222.0,3008,55429,47818,44567,4714,62.71372090917574
2021-01-01 14:35:00,2021-01-01 17:00:00,63.65507488986785,7,1,60.61,2021,1,1,4,39222.0,3008,55429,47818,44567,4714,62.71372090917574
2021-01-01 14:40:00,2021-01-01 17:00:00,64.77009523809524,8,1,60.61,2021,1,1,4,39222.0,3008,55429,47818,44567,4714,62.71372090917574
2021-01-01 14:45:00,2021-01-01 17:00:00,64.738125,9,1,60.61,2021,1,1,4,38870.0,2768,55429,47976,44446,4515,62.71372090917574
2021-01-01 14:50:00,2021-01-01 17:00:00,64.15902243589744,10,1,60.61,2021,1,1,4,38870.0,2768,55429,47976,44446,4515,62.71372090917574
2021-01-01 14:55:00,2021-01-01 17:00:00,63.97252747252747,11,1,60.61,2021,1,1,4,38870.0,2768,55429,47976,44446,4515,62.71372090917574
2021-01-01 15:00:00,2021-01-01 17:00:00,63.8044020356234,12,1,60.61,2021,1,1,4,41053.0,2738,55429,48209,45028,4380,62.71372090917574
2021-01-01 15:05:00,2021-01-01 17:00:00,63.750796812749,13,1,60.61,2021,1,1,4,41053.0,2738,55429,48209,45028,4380,62.71372090917574
2021-01-01 15:10:00,2021-01-01 17:00:00,64.14967562557923,14,1,60.61,2021,1,1,4,41053.0,2738,55429,48209,45028,4380,62.71372090917574
2021-01-01 15:15:00,2021-01-01 17:00:00,65.09814109347441,15,1,60.61,2021,1,1,4,41051.0,2916,55429,48885,45650,4416,62.71372090917574
2021-01-01 15:20:00,2021-01-01 17:00:00,65.02454275534443,16,1,60.61,2021,1,1,4,41051.0,2916,55429,48885,45650,4416,62.71372090917574
2021-01-01 15:25:00,2021-01-01 17:00:00,64.00658501440921,17,1,60.61,2021,1,1,4,41051.0,2916,55429,48885,45650,4416,62.71372090917574
2021-01-01 15:30:00,2021-01-01 17:00:00,63.438116343490286,18,1,60.61,2021,1,1,4,41562.0,3104,55429,50020,46573,4460,62.71372090917574
2021-01-01 15:35:00,2021-01-01 17:00:00,62.37326419753086,19,1,60.61,2021,1,1,4,41562.0,3104,55429,50020,46573,4460,62.71372090917574
2021-01-01 15:40:00,2021-01-01 17:00:00,60.960134288272144,20,1,60.61,2021,1,1,4,41562.0,3104,55429,50020,46573,4460,62.71372090917574
2021-01-01 15:45:00,2021-01-01 17:00:00,61.29813417190777,21,1,60.61,2021,1,1,4,42642.0,3332,55429,51052,47484,4613,62.71372090917574
2021-01-01 15:50:00,2021-01-01 17:00:00,60.0381589147287,22,1,60.61,2021,1,1,4,42642.0,3332,55429,51052,47484,4613,62.71372090917574
2021-01-01 15:55:00,2021-01-01 17:00:00,60.754935828877,23,1,60.61,2021,1,1,4,42642.0,3332,55429,51052,47484,4613,62.71372090917574
2021-01-01 16:00:00,2021-01-01 17:00:00,61.32912751677854,24,1,60.61,2021,1,1,4,41783.0,3467,55429,52289,49243,4755,62.71372090917574
2021-01-01 16:05:00,2021-01-01 17:00:00,61.360597014925375,25,1,60.61,2021,1,1,4,41783.0,3467,55429,52289,49243,4755,62.71372090917574
2021-01-01 16:10:00,2021-01-01 17:00:00,64.39229469236862,26,1,60.61,2021,1,1,4,41783.0,3467,55429,52289,49243,4755,62.71372090917574
2021-01-01 16:15:00,2021-01-01 17:00:00,62.31713201820943,27,1,60.61,2021,1,1,4,42219.0,3605,55429,52978,49620,4872,62.71372090917574
2021-01-01 16:20:00,2021-01-01 17:00:00,60.36221669106882,28,1,60.61,2021,1,1,4,42219.0,3605,55429,52978,49620,4872,62.71372090917574
2021-01-01 16:25:00,2021-01-01 17:00:00,62.22359871145883,29,1,60.61,2021,1,1,4,42219.0,3605,55429,52978,49620,4872,62.71372090917574
2021-01-02 14:00:00,2021-01-02 17:00:00,63.09879134860051,30,1,63.08,2021,1,1,5,42480.0,2564,55196,52531,51765,3350,63.129279896333145
2021-01-02 14:05:00,2021-01-02 17:00:00,63.125113226968594,31,1,63.08,2021,1,1,5,42480.0,2564,55196,52531,51765,3350,63.129279896333145
2021-01-02 14:10:00,2021-01-02 17:00:00,63.38281976744185,32,1,63.08,2021,1,1,5,42480.0,2564,55196,52531,51765,3350,63.129279896333145
2021-01-02 14:15:00,2021-01-02 17:00:00,63.8100098135427,33,1,63.08,2021,1,1,5,42556.0,2389,55196,52655,51674,3022,63.129279896333145
2021-01-02 14:20:00,2021-01-02 17:00:00,62.74606060606062,34,1,63.08,2021,1,1,5,42556.0,2389,55196,52655,51674,3022,63.129279896333145
2021-01-02 14:25:00,2021-01-02 17:00:00,62.61288461538461,35,1,63.08,2021,1,1,5,42556.0,2389,55196,52655,51674,3022,63.129279896333145
2021-01-02 14:30:00,2021-01-02 17:00:00,60.7712899869961,36,1,63.08,2021,1,1,5,42442.0,2279,55196,52816,51897,2727,63.129279896333145
2021-01-02 14:35:00,2021-01-02 17:00:00,61.61629677419355,37,1,63.08,2021,1,1,5,42442.0,2279,55196,52816,51897,2727,63.129279896333145
2021-01-02 14:40:00,2021-01-02 17:00:00,61.75870769230769,38,1,63.08,2021,1,1,5,42442.0,2279,55196,52816,51897,2727,63.129279896333145
2021-01-02 14:45:00,2021-01-02 17:00:00,62.45614864864865,39,1,63.08,2021,1,1,5,42582.0,2148,55196,52823,52114,2504,63.129279896333145
2021-01-02 14:50:00,2021-01-02 17:00:00,63.82990878938641,40,1,63.08,2021,1,1,5,42582.0,2148,55196,52823,52114,2504,63.129279896333145
2021-01-02 14:55:00,2021-01-02 17:00:00,64.66423588039866,41,1,63.08,2021,1,1,5,42582.0,2148,55196,52823,52114,2504,63.129279896333145
2021-01-02 15:00:00,2021-01-02 17:00:00,64.4916286644951,42,1,63.08,2021,1,1,5,44640.0,2108,55196,53418,52422,2406,63.129279896333145
2021-01-02 15:05:00,2021-01-02 17:00:00,64.16961224489795,43,1,63.08,2021,1,1,5,44640.0,2108,55196,53418,52422,2406,63.129279896333145
2021-01-02 15:10:00,2021-01-02 17:00:00,63.65471289274105,44,1,63.08,2021,1,1,5,44640.0,2108,55196,53418,52422,2406,63.129279896333145
2021-01-02 15:15:00,2021-01-02 17:00:00,62.48302465753426,45,1,63.08,2021,1,1,5,44609.0,2186,55196,53976,52949,2422,63.129279896333145
2021-01-02 15:20:00,2021-01-02 17:00:00,61.43114563106795,46,1,63.08,2021,1,1,5,44609.0,2186,55196,53976,52949,2422,63.129279896333145
2021-01-02 15:25:00,2021-01-02 17:00:00,60.26613662456945,47,1,63.08,2021,1,1,5,44609.0,2186,55196,53976,52949,2422,63.129279896333145
2021-01-02 15:30:00,2021-01-02 17:00:00,60.60756529064867,48,1,63.08,2021,1,1,5,44799.0,2322,55196,54916,53646,2443,63.129279896333145
2021-01-02 15:35:00,2021-01-02 17:00:00,61.232823086574655,49,1,63.08,2021,1,1,5,44799.0,2322,55196,54916,53646,2443,63.129279896333145
2021-01-02 15:40:00,2021-01-02 17:00:00,61.39285323609845,50,1,63.08,2021,1,1,5,44799.0,2322,55196,54916,53646,2443,63.129279896333145
2021-01-02 15:45:00,2021-01-02 17:00:00,60.59506734006735,51,1,63.08,2021,1,1,5,45893.0,2449,55196,55743,54554,2616,63.129279896333145
2021-01-02 15:50:00,2021-01-02 17:00:00,60.54555782312927,52,1,63.08,2021,1,1,5,45893.0,2449,55196,55743,54554,2616,63.129279896333145
2021-01-02 15:55:00,2021-01-02 17:00:00,60.25683690840994,53,1,63.08,2021,1,1,5,45893.0,2449,55196,55743,54554,2616,63.129279896333145
2021-01-02 16:00:00,2021-01-02 17:00:00,60.81172248803829,54,1,63.08,2021,1,1,5,45932.0,2593,55196,56836,55583,2783,63.129279896333145
2021-01-02 16:05:00,2021-01-02 17:00:00,60.51586872586872,55,1,63.08,2021,1,1,5,45932.0,2593,55196,56836,55583,2783,63.129279896333145
2021-01-02 16:10:00,2021-01-02 17:00:00,59.44606271777005,56,1,63.08,2021,1,1,5,45932.0,2593,55196,56836,55583,2783,63.129279896333145
2021-01-02 16:15:00,2021-01-02 17:00:00,62.167994486561,57,1,63.08,2021,1,1,5,46742.0,2745,55196,57314,56152,2933,63.129279896333145
2021-01-02 16:20:00,2021-01-02 17:00:00,59.83078198045048,58,1,63.08,2021,1,1,5,46742.0,2745,55196,57314,56152,2933,63.129279896333145
2021-01-02 16:25:00,2021-01-02 17:00:00,60.62722426470588,59,1,63.08,2021,1,1,5,46742.0,2745,55196,57314,56152,2933,63.129279896333145
2021-01-03 14:00:00,2021-01-03 17:00:00,54.42472477064219,60,1,52.56,2021,1,1,6,35905.0,21514,66166,55083,47087,23251,55.724416835422865
2021-01-03 14:05:00,2021-01-03 17:00:00,54.64468474815076,61,1,52.56,2021,1,1,6,35905.0,21514,66166,55083,47087,23251,55.724416835422865
2021-01-03 14:10:00,2021-01-03 17:00:00,55.86114786967419,62,1,52.56,2021,1,1,6,35905.0,21514,66166,55083,47087,23251,55.724416835422865
2021-01-03 14:15:00,2021-01-03 17:00:00,57.47643288434742,63,1,52.56,2021,1,1,6,35960.0,21217,66166,54963,47161,23256,55.724416835422865
2021-01-03 14:20:00,2021-01-03 17:00:00,56.557791572611,64,1,52.56,2021,1,1,6,35960.0,21217,66166,54963,47161,23256,55.724416835422865
2021-01-03 14:25:00,2021-01-03 17:00:00,55.3817191671116,65,1,52.56,2021,1,1,6,35960.0,21217,66166,54963,47161,23256,55.724416835422865
2021-01-03 14:30:00,2021-01-03 17:00:00,55.76901279707495,66,1,52.56,2021,1,1,6,36136.0,21247,66166,55099,47200,23277,55.724416835422865
2021-01-03 14:35:00,2021-01-03 17:00:00,56.34693200663352,67,1,52.56,2021,1,1,6,36136.0,21247,66166,55099,47200,23277,55.724416835422865
2021-01-03 14:40:00,2021-01-03 17:00:00,57.03148126115408,68,1,52.56,2021,1,1,6,36136.0,21247,66166,55099,47200,23277,55.724416835422865
2021-01-03 14:45:00,2021-01-03 17:00:00,56.45072277227723,69,1,52.56,2021,1,1,6,35798.0,21291,66166,55048,47371,23342,55.724416835422865
2021-01-03 14:50:00,2021-01-03 17:00:00,56.61580565805657,70,1,52.56,2021,1,1,6,35798.0,21291,66166,55048,47371,23342,55.724416835422865
2021-01-03 14:55:00,2021-01-03 17:00:00,57.091836283185856,71,1,52.56,2021,1,1,6,35798.0,21291,66166,55048,47371,23342,55.724416835422865
2021-01-03 15:00:00,2021-01-03 17:00:00,56.569448559670775,72,1,52.56,2021,1,1,6,36220.0,21402,66166,55145,47390,23414,55.724416835422865
2021-01-03 15:05:00,2021-01-03 17:00:00,56.65508670520232,73,1,52.56,2021,1,1,6,36220.0,21402,66166,55145,47390,23414,55.724416835422865
2021-01-03 15:10:00,2021-01-03 17:00:00,56.8979050925926,74,1,52.56,2021,1,1,6,36220.0,21402,66166,55145,47390,23414,55.724416835422865
2021-01-03 15:15:00,2021-01-03 17:00:00,56.82578383641674,75,1,52.56,2021,1,1,6,36625.0,21536,66166,55947,47978,23461,55.724416835422865
2021-01-03 15:20:00,2021-01-03 17:00:00,56.97215171618114,76,1,52.56,2021,1,1,6,36625.0,21536,66166,55947,47978,23461,55.724416835422865
2021-01-03 15:25:00,2021-01-03 17:00:00,57.86551644279759,77,1,52.56,2021,1,1,6,36625.0,21536,66166,55947,47978,23461,55.724416835422865
2021-01-03 15:30:00,2021-01-03 17:00:00,58.13580831408775,78,1,52.56,2021,1,1,6,37833.0,21512,66166,56794,48890,23498,55.724416835422865
2021-01-03 15:35:00,2021-01-03 17:00:00,58.56241214057509,79,1,52.56,2021,1,1,6,37833.0,21512,66166,56794,48890,23498,55.724416835422865
2021-01-03 15:40:00,2021-01-03 17:00:00,58.71738609112709,80,1,52.56,2021,1,1,6,37833.0,21512,66166,56794,48890,23498,55.724416835422865
2021-01-03 15:45:00,2021-01-03 17:00:00,57.53003318584071,81,1,52.56,2021,1,1,6,38948.0,21480,66166,57564,49910,23628,55.724416835422865
2021-01-03 15:50:00,2021-01-03 17:00:00,57.55223175965666,82,1,52.56,2021,1,1,6,38948.0,21480,66166,57564,49910,23628,55.724416835422865
2021-01-03 15:55:00,2021-01-03 17:00:00,58.12128510075983,83,1,52.56,2021,1,1,6,38948.0,21480,66166,57564,49910,23628,55.724416835422865
2021-01-03 16:00:00,2021-01-03 17:00:00,57.94114302812688,84,1,52.56,2021,1,1,6,38392.0,21435,66166,58728,50974,23742,55.724416835422865
2021-01-03 16:05:00,2021-01-03 17:00:00,60.558897228637406,85,1,52.56,2021,1,1,6,38392.0,21435,66166,58728,50974,23742,55.724416835422865
2021-01-03 16:10:00,2021-01-03 17:00:00,69.02205141796979,86,1,52.56,2021,1,1,6,38392.0,21435,66166,58728,50974,23742,55.724416835422865
2021-01-03 16:15:00,2021-01-03 17:00:00,96.2411964492474,87,1,52.56,2021,1,1,6,39450.0,21205,66166,59624,51756,23817,55.724416835422865
2021-01-03 16:20:00,2021-01-03 17:00:00,104.84644513826942,88,1,52.56,2021,1,1,6,39450.0,21205,66166,59624,51756,23817,55.724416835422865
2021-01-03 16:25:00,2021-01-03 17:00:00,105.78452403846154,89,1,52.56,2021,1,1,6,39450.0,21205,66166,59624,51756,23817,55.724416835422865
2021-01-04 14:00:00,2021-01-04 17:00:00,70.52838896952105,90,1,61.97,2021,1,1,0,51321.0,16885,74926,69302,59859,19227,73.82785965035889
2021-01-04 14:05:00,2021-01-04 17:00:00,73.16225449515905,91,1,61.97,2021,1,1,0,51321.0,16885,74926,69302,59859,19227,73.82785965035889
2021-01-04 14:10:00,2021-01-04 17:00:00,73.85014356029532,92,1,61.97,2021,1,1,0,51321.0,16885,74926,69302,59859,19227,73.82785965035889
2021-01-04 14:15:00,2021-01-04 17:00:00,75.01599437807447,93,1,61.97,2021,1,1,0,51564.0,16725,74926,69055,59322,19023,73.82785965035889
2021-01-04 14:20:00,2021-01-04 17:00:00,75.34879913606912,94,1,61.97,2021,1,1,0,51564.0,16725,74926,69055,59322,19023,73.82785965035889
2021-01-04 14:25:00,2021-01-04 17:00:00,75.06157736303432,95,1,61.97,2021,1,1,0,51564.0,16725,74926,69055,59322,19023,73.82785965035889
2021-01-04 14:30:00,2021-01-04 17:00:00,75.22993055555555,96,1,61.97,2021,1,1,0,51772.0,16708,74926,68866,59361,18831,73.82785965035889
2021-01-04 14:35:00,2021-01-04 17:00:00,76.062480127186,97,1,61.97,2021,1,1,0,51772.0,16708,74926,68866,59361,18831,73.82785965035889
2021-01-04 14:40:00,2021-01-04 17:00:00,76.71647222222222,98,1,61.97,2021,1,1,0,51772.0,16708,74926,68866,59361,18831,73.82785965035889
2021-01-04 14:45:00,2021-01-04 17:00:00,76.4266875,99,1,61.97,2021,1,1,0,51952.0,16588,74926,68606,59228,18668,73.82785965035889
2021-01-04 14:50:00,2021-01-04 17:00:00,75.67951828724354,100,1,61.97,2021,1,1,0,51952.0,16588,74926,68606,59228,18668,73.82785965035889
2021-01-04 14:55:00,2021-01-04 17:00:00,75.10366071428571,101,1,61.97,2021,1,1,0,51952.0,16588,74926,68606,59228,18668,73.82785965035889
2021-01-04 15:00:00,2021-01-04 17:00:00,75.23681574239714,102,1,61.97,2021,1,1,0,52269.0,16420,74926,69270,59288,18537,73.82785965035889
2021-01-04 15:05:00,2021-01-04 17:00:00,75.20041412911084,103,1,61.97,2021,1,1,0,52269.0,16420,74926,69270,59288,18537,73.82785965035889
2021-01-04 15:10:00,2021-01-04 17:00:00,74.26583333333332,104,1,61.97,2021,1,1,0,52269.0,16420,74926,69270,59288,18537,73.82785965035889
2021-01-04 15:15:00,2021-01-04 17:00:00,75.0871003530005,105,1,61.97,2021,1,1,0,52951.0,16506,74926,69378,59724,18447,73.82785965035889
2021-01-04 15:20:00,2021-01-04 17:00:00,75.51430190765826,106,1,61.97,2021,1,1,0,52951.0,16506,74926,69378,59724,18447,73.82785965035889
2021-01-04 15:25:00,2021-01-04 17:00:00,76.56344686648502,107,1,61.97,2021,1,1,0,52951.0,16506,74926,69378,59724,18447,73.82785965035889
2021-01-04 15:30:00,2021-01-04 17:00:00,75.87701587301588,108,1,61.97,2021,1,1,0,53217.0,16570,74926,69915,60183,18362,73.82785965035889
2021-01-04 15:35:00,2021-01-04 17:00:00,77.15403126285479,109,1,61.97,2021,1,1,0,53217.0,16570,74926,69915,60183,18362,73.82785965035889
2021-01-04 15:40:00,2021-01-04 17:00:00,77.26583936800529,110,1,61.97,2021,1,1,0,53217.0,16570,74926,69915,60183,18362,73.82785965035889
2021-01-04 15:45:00,2021-01-04 17:00:00,76.2084065612185,111,1,61.97,2021,1,1,0,52648.0,16784,74926,70604,60791,18368,73.82785965035889
2021-01-04 15:50:00,2021-01-04 17:00:00,74.84552274270199,112,1,61.97,2021,1,1,0,52648.0,16784,74926,70604,60791,18368,73.82785965035889
2021-01-04 15:55:00,2021-01-04 17:00:00,73.94872719902715,113,1,61.97,2021,1,1,0,52648.0,16784,74926,70604,60791,18368,73.82785965035889
2021-01-04 16:00:00,2021-01-04 17:00:00,74.26966153846152,114,1,61.97,2021,1,1,0,52166.0,16697,74926,71178,61258,18385,73.82785965035889
2021-01-04 16:05:00,2021-01-04 17:00:00,77.30350847457626,115,1,61.97,2021,1,1,0,52166.0,16697,74926,71178,61258,18385,73.82785965035889
2021-01-04 16:10:00,2021-01-04 17:00:00,85.37438496358983,116,1,61.97,2021,1,1,0,52166.0,16697,74926,71178,61258,18385,73.82785965035889
2021-01-04 16:15:00,2021-01-04 17:00:00,88.33194906953966,117,1,61.97,2021,1,1,0,52610.0,16467,74926,71541,61976,18377,73.82785965035889
2021-01-04 16:20:00,2021-01-04 17:00:00,91.59763168476076,118,1,61.97,2021,1,1,0,52610.0,16467,74926,71541,61976,18377,73.82785965035889
2021-01-04 16:25:00,2021-01-04 17:00:00,93.04393901680147,119,1,61.97,2021,1,1,0,52610.0,16467,74926,71541,61976,18377,73.82785965035889
2021-01-05 14:00:00,2021-01-05 17:00:00,72.8384496124031,120,1,61.61,2021,1,1,1,55266.0,16595,76763,69470,59734,17976,73.58291408972187
2021-01-05 14:05:00,2021-01-05 17:00:00,72.69873873873874,121,1,61.61,2021,1,1,1,55266.0,16595,76763,69470,59734,17976,73.58291408972187
2021-01-05 14:10:00,2021-01-05 17:00:00,72.6287898089172,122,1,61.61,2021,1,1,1,55266.0,16595,76763,69470,59734,17976,73.58291408972187
2021-01-05 14:15:00,2021-01-05 17:00:00,73.14751072961374,123,1,61.61,2021,1,1,1,54938.0,16472,76763,69232,59533,17917,73.58291408972187
2021-01-05 14:20:00,2021-01-05 17:00:00,74.58470438652257,124,1,61.61,2021,1,1,1,54938.0,16472,76763,69232,59533,17917,73.58291408972187
2021-01-05 14:25:00,2021-01-05 17:00:00,75.59929126213592,125,1,61.61,2021,1,1,1,54938.0,16472,76763,69232,59533,17917,73.58291408972187
2021-01-05 14:30:00,2021-01-05 17:00:00,75.578654353562,126,1,61.61,2021,1,1,1,55156.0,16393,76763,69289,59796,17854,73.58291408972187
2021-01-05 14:35:00,2021-01-05 17:00:00,75.15872437357632,127,1,61.61,2021,1,1,1,55156.0,16393,76763,69289,59796,17854,73.58291408972187
2021-01-05 14:40:00,2021-01-05 17:00:00,75.58739844819718,128,1,61.61,2021,1,1,1,55156.0,16393,76763,69289,59796,17854,73.58291408972187
2021-01-05 14:45:00,2021-01-05 17:00:00,75.66403225806452,129,1,61.61,2021,1,1,1,54938.0,16220,76763,68943,59640,17826,73.58291408972187
2021-01-05 14:50:00,2021-01-05 17:00:00,74.69728571428573,130,1,61.61,2021,1,1,1,54938.0,16220,76763,68943,59640,17826,73.58291408972187
2021-01-05 14:55:00,2021-01-05 17:00:00,74.78962809917357,131,1,61.61,2021,1,1,1,54938.0,16220,76763,68943,59640,17826,73.58291408972187
2021-01-05 15:00:00,2021-01-05 17:00:00,75.32875780274657,132,1,61.61,2021,1,1,1,54811.0,16132,76763,69390,59663,17835,73.58291408972187
2021-01-05 15:05:00,2021-01-05 17:00:00,76.29578046324269,133,1,61.61,2021,1,1,1,54811.0,16132,76763,69390,59663,17835,73.58291408972187
2021-01-05 15:10:00,2021-01-05 17:00:00,74.81456099815158,134,1,61.61,2021,1,1,1,54811.0,16132,76763,69390,59663,17835,73.58291408972187
2021-01-05 15:15:00,2021-01-05 17:00:00,74.9010248681236,135,1,61.61,2021,1,1,1,55540.0,16136,76763,69639,60039,17866,73.58291408972187
2021-01-05 15:20:00,2021-01-05 17:00:00,75.75638754325259,136,1,61.61,2021,1,1,1,55540.0,16136,76763,69639,60039,17866,73.58291408972187
2021-01-05 15:25:00,2021-01-05 17:00:00,76.01774193548387,137,1,61.61,2021,1,1,1,55540.0,16136,76763,69639,60039,17866,73.58291408972187
2021-01-05 15:30:00,2021-01-05 17:00:00,76.21533073929963,138,1,61.61,2021,1,1,1,55859.0,16290,76763,70106,60521,17887,73.58291408972187
2021-01-05 15:35:00,2021-01-05 17:00:00,77.29519209659715,139,1,61.61,2021,1,1,1,55859.0,16290,76763,70106,60521,17887,73.58291408972187
2021-01-05 15:40:00,2021-01-05 17:00:00,77.96762987012987,140,1,61.61,2021,1,1,1,55859.0,16290,76763,70106,60521,17887,73.58291408972187
2021-01-05 15:45:00,2021-01-05 17:00:00,78.24758830694275,141,1,61.61,2021,1,1,1,56207.0,16303,76763,70656,61226,17999,73.58291408972187
2021-01-05 15:50:00,2021-01-05 17:00:00,79.57859140859141,142,1,61.61,2021,1,1,1,56207.0,16303,76763,70656,61226,17999,73.58291408972187
2021-01-05 15:55:00,2021-01-05 17:00:00,80.27876941821503,143,1,61.61,2021,1,1,1,56207.0,16303,76763,70656,61226,17999,73.58291408972187
2021-01-05 16:00:00,2021-01-05 17:00:00,84.01958970233305,144,1,61.61,2021,1,1,1,56061.0,16352,76763,71139,61927,18094,73.58291408972187
2021-01-05 16:05:00,2021-01-05 17:00:00,84.46572246696034,145,1,61.61,2021,1,1,1,56061.0,16352,76763,71139,61927,18094,73.58291408972187
2021-01-05 16:10:00,2021-01-05 17:00:00,85.98002170542634,146,1,61.61,2021,1,1,1,56061.0,16352,76763,71139,61927,18094,73.58291408972187
2021-01-05 16:15:00,2021-01-05 17:00:00,84.2036119873817,147,1,61.61,2021,1,1,1,56316.0,16448,76763,71317,62387,18151,73.58291408972187
2021-01-05 16:20:00,2021-01-05 17:00:00,75.36319930407888,148,1,61.61,2021,1,1,1,56316.0,16448,76763,71317,62387,18151,73.58291408972187
2021-01-05 16:25:00,2021-01-05 17:00:00,69.54947252747252,149,1,61.61,2021,1,1,1,56316.0,16448,76763,71317,62387,18151,73.58291408972187
2021-01-06 14:00:00,2021-01-06 17:00:00,70.49125,150,1,57.46,2021,1,1,2,54233.0,7894,69766,65320,57435,12060,71.52966816043474
2021-01-06 14:05:00,2021-01-06 17:00:00,71.87878787878789,151,1,57.46,2021,1,1,2,54233.0,7894,69766,65320,57435,12060,71.52966816043474
2021-01-06 14:10:00,2021-01-06 17:00:00,73.36251779359431,152,1,57.46,2021,1,1,2,54233.0,7894,69766,65320,57435,12060,71.52966816043474
2021-01-06 14:15:00,2021-01-06 17:00:00,71.69835641494642,153,1,57.46,2021,1,1,2,54430.0,7739,69766,65017,57283,11899,71.52966816043474
2021-01-06 14:20:00,2021-01-06 17:00:00,71.27255439161968,154,1,57.46,2021,1,1,2,54430.0,7739,69766,65017,57283,11899,71.52966816043474
2021-01-06 14:25:00,2021-01-06 17:00:00,70.47454248366013,155,1,57.46,2021,1,1,2,54430.0,7739,69766,65017,57283,11899,71.52966816043474
2021-01-06 14:30:00,2021-01-06 17:00:00,71.32441077441078,156,1,57.46,2021,1,1,2,54681.0,7495,69766,64839,57308,11753,71.52966816043474
2021-01-06 14:35:00,2021-01-06 17:00:00,70.62299454953512,157,1,57.46,2021,1,1,2,54681.0,7495,69766,64839,57308,11753,71.52966816043474
2021-01-06 14:40:00,2021-01-06 17:00:00,69.75095818815332,158,1,57.46,2021,1,1,2,54681.0,7495,69766,64839,57308,11753,71.52966816043474
2021-01-06 14:45:00,2021-01-06 17:00:00,72.40351590106009,159,1,57.46,2021,1,1,2,55194.0,7280,69766,64476,57399,11616,71.52966816043474
2021-01-06 14:50:00,2021-01-06 17:00:00,72.49008264462809,160,1,57.46,2021,1,1,2,55194.0,7280,69766,64476,57399,11616,71.52966816043474
2021-01-06 14:55:00,2021-01-06 17:00:00,71.75392224128075,161,1,57.46,2021,1,1,2,55194.0,7280,69766,64476,57399,11616,71.52966816043474
2021-01-06 15:00:00,2021-01-06 17:00:00,70.24499270072991,162,1,57.46,2021,1,1,2,56303.0,7588,69766,64738,57693,11542,71.52966816043474
2021-01-06 15:05:00,2021-01-06 17:00:00,69.2398656047785,163,1,57.46,2021,1,1,2,56303.0,7588,69766,64738,57693,11542,71.52966816043474
2021-01-06 15:10:00,2021-01-06 17:00:00,68.96558055152394,164,1,57.46,2021,1,1,2,56303.0,7588,69766,64738,57693,11542,71.52966816043474
2021-01-06 15:15:00,2021-01-06 17:00:00,70.46554991539763,165,1,57.46,2021,1,1,2,57168.0,7506,69766,64930,58429,11445,71.52966816043474
2021-01-06 15:20:00,2021-01-06 17:00:00,71.23659317211947,166,1,57.46,2021,1,1,2,57168.0,7506,69766,64930,58429,11445,71.52966816043474
2021-01-06 15:25:00,2021-01-06 17:00:00,70.20620817843867,167,1,57.46,2021,1,1,2,57168.0,7506,69766,64930,58429,11445,71.52966816043474
2021-01-06 15:30:00,2021-01-06 17:00:00,70.3627890625,168,1,57.46,2021,1,1,2,57565.0,7390,69766,65560,58782,11323,71.52966816043474
2021-01-06 15:35:00,2021-01-06 17:00:00,70.62750231696013,169,1,57.46,2021,1,1,2,57565.0,7390,69766,65560,58782,11323,71.52966816043474
2021-01-06 15:40:00,2021-01-06 17:00:00,71.3750435816165,170,1,57.46,2021,1,1,2,57565.0,7390,69766,65560,58782,11323,71.52966816043474
2021-01-06 15:45:00,2021-01-06 17:00:00,73.65112303290418,171,1,57.46,2021,1,1,2,58180.0,7397,69766,66506,59520,11294,71.52966816043474
2021-01-06 15:50:00,2021-01-06 17:00:00,75.58202591792657,172,1,57.46,2021,1,1,2,58180.0,7397,69766,66506,59520,11294,71.52966816043474
2021-01-06 15:55:00,2021-01-06 17:00:00,78.1829544795593,173,1,57.46,2021,1,1,2,58180.0,7397,69766,66506,59520,11294,71.52966816043474
2021-01-06 16:00:00,2021-01-06 17:00:00,74.95925977653634,174,1,57.46,2021,1,1,2,56489.0,7526,69766,67092,61035,11275,71.52966816043474
